,state,city,views,zip_code,lat,long
2664,pa,scottdale,5,15683,40.1125,-79.6048
2665,pa,slatington,5,18080,40.7365,-75.6197
2666,pa,tunkhannock,5,18657,41.5178,-75.9421
2667,pa,uniontown,5,15401,39.8866,-79.7396
2668,pa,warrington,5,18976,40.2492,-75.1444
2669,pa,waynesburg,5,15370,39.8785,-80.2073
2670,pa,west grove,5,19390,39.8446,-75.8471
2671,pa,whitehall,5,18052,40.6572,-75.5025
2672,pa,willow grove,5,19090,40.1497,-75.1213
2673,ri,bristol,5,02809,41.6785,-71.2710
2674,ri,charlestown,5,02813,41.3959,-71.6630
2675,ri,lincoln,5,02865,41.9193,-71.4430
2676,ri,north smithfield,5,02896,41.9747,-71.5451
2677,ri,riverside,5,02915,41.7769,-71.3503
2678,ri,tiverton,5,02878,41.6092,-71.1745
2679,sc,chester,5,29706,34.6986,-81.2585
2680,sc,darlington,5,29532,34.2796,-79.8400
2681,sc,hilton head island,5,29925,32.2161,-80.7525
2682,sc,longs,5,29568,33.8949,-78.7737
2683,sc,pelzer,5,29669,34.6319,-82.4356
2684,sc,pickens,5,29671,34.9349,-82.7133
2685,sc,williamston,5,29697,34.6413,-82.5449
2686,tn,atoka,5,38004,35.4286,-89.7750
2687,tn,hampton,5,37658,36.2531,-82.1704
2688,tn,jefferson city,5,37760,36.1002,-83.4523
2689,tn,tullahoma,5,37388,35.3492,-86.2027
2690,tx,alice,5,78332,27.6810,-98.0842
2691,tx,angleton,5,77515,29.1753,-95.4531
2692,tx,bandera,5,78003,29.7416,-99.1126
2693,tx,bastrop,5,78602,30.1346,-97.3200
2694,tx,celina,5,75009,33.3338,-96.7505
2695,tx,cleburne,5,76031,32.3572,-97.3298
2696,tx,coppell,5,75019,32.9601,-96.9827
2697,tx,crosby,5,77532,29.9357,-95.0594
2698,tx,dripping springs,5,78620,30.2226,-98.1448
2699,tx,eagle pass,5,78852,28.5620,-100.3325
2700,tx,fort davis,5,79734,30.7587,-103.8642
2701,tx,granbury,5,76048,32.4113,-97.8040
2702,tx,hutto,5,78634,30.5551,-97.5520
2703,tx,krum,5,76249,33.2836,-97.2933
2704,tx,liberty hill,5,78642,30.7010,-97.9330
2705,tx,orange,5,77630,30.0560,-93.8676
2706,tx,richardson,5,75080,32.9677,-96.7388
2707,tx,rowlett,5,75030,32.9026,-96.5636
2708,tx,santa fe,5,77510,29.3337,-95.1116
2709,tx,spicewood,5,78669,30.4268,-98.1243
2710,tx,terrell,5,75160,32.7521,-96.2928
2711,tx,tuscola,5,79562,32.2027,-99.9291
2712,tx,wylie,5,75098,33.0230,-96.5389
2713,ut,garden city,5,84028,41.9053,-111.4291
2714,ut,hurricane,5,84737,37.2499,-113.1946
2715,ut,moab,5,84532,38.7200,-109.3554
2716,ut,roy,5,84067,41.1788,-112.0410
2717,va,blacksburg,5,24060,37.2668,-80.4368
2718,va,chester,5,23831,37.3359,-77.4572
2719,va,christiansburg,5,24068,37.1299,-80.4092
2720,va,haymarket,5,20168,38.8726,-77.6484
2721,va,madison heights,5,24572,37.4579,-79.0793
2722,va,moneta,5,24121,37.1723,-79.6268
2723,va,petersburg,5,23803,37.2060,-77.4661
2724,va,purcellville,5,20132,39.1740,-77.7325
2725,va,strasburg,5,22641,39.0735,-78.3868
2726,vt,bennington,5,05201,42.9097,-73.1406
2727,vt,essex junction,5,05452,44.5108,-73.0528
2728,vt,essex junction,1,05452,44.5108,-73.0528
2729,vt,jericho,5,05465,44.4674,-72.9178
2730,wa,clinton,5,98236,47.9562,-122.4177
2731,wa,college place,5,99324,46.0425,-118.4081
2732,wa,duvall,5,98019,47.7332,-121.7993
2733,wa,eastsound,5,98245,48.6795,-122.9599
2734,wa,ephrata,5,98823,47.2724,-119.5993
2735,wa,ephrata,1,98823,47.2724,-119.5993
2736,wa,friday harbor,5,98250,48.5702,-123.0985
2737,wa,gold bar,5,98251,47.8229,-121.5824
2738,wa,kalama,5,98625,46.0474,-122.7447
2739,wa,manson,5,98831,47.9370,-120.1190
2740,wa,mill creek,5,98082,47.7511,-122.2128
2741,wa,moxee,5,98936,46.6054,-120.1773
2742,wa,poulsbo,5,98370,47.7543,-122.6203
2743,wa,quincy,5,98848,47.2060,-119.7993
2744,wa,ritzville,5,99169,47.1379,-118.4705
2745,wa,sultan,5,98294,47.8801,-121.4526
2746,wa,wilkeson,5,98396,47.1164,-122.0172
2747,wa,yacolt,5,98675,45.8023,-122.3876
2748,wi,arlington,5,53911,43.3220,-89.3541
2749,wi,bayfield,5,54814,46.9258,-90.7222
2750,wi,beloit,5,53511,42.5585,-89.0986
2751,wi,caledonia,5,53108,42.8147,-87.9422
2752,wi,cudahy,5,53110,42.9484,-87.8653
2753,wi,edgerton,5,53534,42.8517,-89.0905
2754,wi,friendship,5,53934,43.9798,-89.7899
2755,wi,hayward,5,54843,46.0201,-91.2800
2756,wi,menomonie,5,54751,44.8399,-91.9430
2757,wi,oconomowoc,5,53066,43.1187,-88.5185
2758,wi,shawano,5,54166,44.7536,-88.6688
2759,wi,sun prairie,5,53590,43.1946,-89.2079
2760,wi,tomahawk,5,54487,45.5142,-89.7289
2761,wi,waupun,5,53963,43.6402,-88.7429
2762,wi,wautoma,5,54982,44.0667,-89.2783
2763,wv,bridgeport,5,26330,39.2801,-80.2338
2764,wv,elkins,5,26241,38.9374,-79.8247
2765,wv,lewisburg,5,24901,37.8526,-80.4376
2766,wv,point pleasant,5,25550,38.8681,-82.0735
2767,wy,evanston,5,82930,41.2880,-110.7625
2768,wy,torrington,5,82240,42.0098,-104.2946
2769,wy,yellowstone national park,5,82190,44.5677,-110.4413
2770,ak,kenai,4,99611,60.7562,-150.5203
2771,ak,willow,4,99688,61.6119,-150.3144
2772,al,boaz,4,35956,34.1429,-86.1531
2773,al,chelsea,4,35043,33.3148,-86.6684
2774,al,decatur,4,35601,34.6209,-87.0137
2775,al,fairhope,4,36532,30.4824,-87.8670
2776,al,fort payne,4,35967,34.4071,-85.7046
